"Country","Sex","Age","Year","Variable","Prevalence or proportion","Lower limit of 95% credible interval","Upper limit of 95% credible interval","Posterior standard deviation"
"El Salvador","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.143180424605905,0.0807820072999085,0.224508028485884,0.036495900314334
"Equatorial Guinea","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.304670173103849,0.157406116065884,0.481232685144532,0.0832418418597374
"Eritrea","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.216186177130655,0.122147211470518,0.333967814801244,0.0543511782540939
"Estonia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.161968941381396,0.0851470266285582,0.262974481315522,0.045898900376346
"Ethiopia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.270169178991899,0.178166201185298,0.38007035894483,0.0520130243385264
"Fiji","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.217153192766906,0.114420912995051,0.352096359574613,0.0613688246413829
"Finland","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.122235623559811,0.0791043028516042,0.178468427346738,0.025335130028952
"France","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.11089230412767,0.0625760670788082,0.174379446947853,0.0289188175324471
"French Polynesia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.233189763022416,0.131723700814518,0.36029709757893,0.0592664486082887
"Gabon","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.314166847222662,0.178436769943125,0.472617847981282,0.0752077696389865
"Gambia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.240870846687358,0.141188790399086,0.361047595287824,0.0571550586143396
"Georgia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.222175289066077,0.144976430225084,0.313751166558148,0.0435089436744016
"Germany","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.0758890234660576,0.0347032231851587,0.135306075505533,0.0259104277735136
"Ghana","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.265534124831602,0.173453174312402,0.365001762034319,0.0485613703752404
"Greece","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.0922283130633417,0.054097665619008,0.144669996100792,0.0227364077145858
"Greenland","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.156744371664295,0.0777734097284299,0.256840442654911,0.0471769260836069
"Grenada","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.192521307012442,0.101496450920682,0.308037376034561,0.0530454587346268
"Guatemala","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.17893799219506,0.0959350695900161,0.285323857953879,0.0480973665929951
"Guinea","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.303720097332978,0.178181304746706,0.446540577461708,0.0682596725724835
"Guinea Bissau","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.282756061302027,0.15565963941298,0.441192780811758,0.0728060146150385
"Guyana","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.192086724504898,0.118227079544051,0.286616648023017,0.0430765145953034
"Haiti","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.296036982464931,0.205482828785848,0.396405411340705,0.0489074067956171
"Honduras","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.154334381353404,0.0681207367312235,0.274295374224571,0.0523594657475616
"Hungary","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.150125560033915,0.0704776985146309,0.259768644617533,0.0488313632125467
"Iceland","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.0706489191341799,0.0334138836381168,0.124758465483569,0.0235684256309284
"India","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.213301174408839,0.154345079167166,0.281030775343702,0.0319696158781491
"Indonesia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.306902630228985,0.233427646070103,0.386890798905352,0.0396225409972042
"Iran","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.125549066163436,0.0932658710780129,0.162254733732683,0.0177763110980053
"Iraq","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.201188347867311,0.1269653718726,0.291689279746173,0.0431707558185645
"Ireland","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.145016724880888,0.0738396391739995,0.240340845627997,0.0425532264384906
"Israel","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.0897236904810351,0.0494087635373477,0.142394830747363,0.0240490565285565
"Italy","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.0828048813997714,0.051122605667029,0.123222600106762,0.0186538643054619
"Jamaica","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.208212983101501,0.113834940321818,0.326020467255688,0.0543843568262213
"Japan","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.129214855081219,0.0965132760234304,0.165236294096727,0.0178574481186139
"Jordan","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.118030452078989,0.0791105682556267,0.163253610517364,0.0213601768571977
"Kazakhstan","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.117784256796642,0.068402487478734,0.178834706180213,0.0281498454207561
"Kenya","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.300534082160708,0.207351626021748,0.40852273926836,0.0516211617343741
"Kiribati","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.294343332085621,0.194570380407469,0.409457461197092,0.0551110105644288
"Kuwait","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.127546547077684,0.0756602797040883,0.193676582358544,0.0297345331274955
"Kyrgyzstan","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.234839800477611,0.148286220889008,0.343443774069173,0.0507688483174337
"Lao PDR","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.226613024316834,0.13235467346682,0.340943557988239,0.0537664676017391
"Latvia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.176074019034243,0.0906727700997198,0.293531326942575,0.0515778553798743
"Lebanon","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.192724132236539,0.125973795186246,0.273711206693077,0.0380015328538197
"Lesotho","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.221941745023131,0.137126884293439,0.321824035842401,0.0476844581190857
"Liberia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.298319099478037,0.183396737846418,0.430630440035575,0.0628299002893439
"Libya","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.217634063431258,0.123521936494552,0.337683370852438,0.055076255029107
"Lithuania","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.223034907387467,0.121078151554232,0.343029255306341,0.0581835563680235
"Luxembourg","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.108897915567385,0.0644018695720716,0.1657270610866,0.0255248404622033
"Macedonia (TFYR)","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.139392317310096,0.0587656989279845,0.256813188924642,0.0504746139600625
"Madagascar","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.289678549727856,0.159170326232203,0.434411944224869,0.0699330204115271
"Malawi","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.276187168769542,0.192109064544622,0.371485729717061,0.045144832518704
"Malaysia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.203085261737092,0.130293844258614,0.293556846357141,0.041591691795536
"Maldives","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.263759508778314,0.149012903258709,0.405291758307647,0.0658648923899426
"Mali","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.291891531106121,0.167401319539821,0.444387451343555,0.0689673968408751
"Malta","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.057979350409415,0.0260305456572777,0.104193244921832,0.0204926427077732
"Marshall Islands","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.234395261057378,0.155303424125725,0.326024098511221,0.0433953496334704
"Mauritania","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.281654479600928,0.148582816359295,0.43977726301796,0.0750887904591397
"Mauritius","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.145049942105215,0.0895954239817913,0.215193165129152,0.031770495455005
"Mexico","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.160153746279235,0.115795860588193,0.210960539348165,0.02438376477234
"Micronesia (Federated States of)","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.272985764116095,0.174911853908719,0.394282425298582,0.0560383703868895
"Moldova","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.23805761483073,0.142314298137914,0.356233219146939,0.0547069388134012
"Mongolia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.183014989231451,0.12752164824334,0.247016318755579,0.0309660347166257
"Montenegro","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.138298631606264,0.0561132304485881,0.252542628214835,0.0505122394670291
"Morocco","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.23914725337566,0.159800114708876,0.331983684723922,0.0444587763235078
"Mozambique","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.363407346466528,0.249901815157212,0.48668052269465,0.059959934795223
"Myanmar","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.287362112404621,0.194394982484014,0.391790596159701,0.0508211654697221
"Namibia","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.23367066379735,0.140237859778321,0.34356487664442,0.0522474862778568
"Nauru","Men","Age-standardised (30-79 years)",2019,"Proportion with untreated stage 2 hypertension among hypertension",0.224426247257335,0.136493221152547,0.333045035311437,0.0504102080510042
